,0
14386,"Wonderful, touching story meets gameplay that gets jumping, grappling and exploration so very right. It is hard to find flaws in this wonderful first work of Gone North. Outstanding voice acting, loveable characters and impressive visuals are among this games many strength, and I can only recommend you experience the story it has to tell you.

Be warned though, it will leave you all warm and fuzzy inside."
14387,"I came into A Story About My Uncle not knowing anything about it, and left the game amazed. Everything from the story to the graphics to the seamless grappling of your amazing magic crystal powered glove all seem to mold together into one fantastic journey. 

The story is literally that, a bedtime story. Told to a small child and imagined from the person telling it. Every time you find a new spot in the game the game that is story related the game takes a step back from the action and lets you enjoy the narrative and remember that this is all an amazing story, and not just a crazy physics journey using grappling and platforming. 

My MOTO score:
Graphics: 10/10
Gameplay: 9/10
Story: 10/10 

The game will keep you on your toes until the end to see what really happened to the Uncle. Do yourself a favor and buy this game if you have been on the fence. It is well worth it!"
14388,"Though a fun and interesting game at its core, Uncle Story only has about 2 hours of gameplay and a horribly unsatisfying conclusion. I find it extremely difficult to recommend this game to anyone, even to those who have been craving something different."
14389,Almost as tasty as giant star fish.  Definitely nom nom!
14390,"Great story, great graphics, great atmosphere 11/10"
14391,"This game was well worth the money, in my opinion. Controls were great, graphics were fantastic (minus the characters, but it wasn't about them at all). I guarantee if you buy this game you'll finish and still want more. Really addictive gameplay.
If I had one beef, the story telling. It was such a cool idea, to narrate something like this, yet I didn't feel like it added to the scope of the game. The accent was heavy, which lead to a bunch of grammar mistakes.
BUUUUT I'm rambling. I really enjoyed this game and have recommended it to everyone I know. If you like first person adventures at all (think portal mixed with bioshock's grappling mixed with dead space zero g) I'd try it out.
SUPER excited to see a sequel to this, I would buy it instantly."
14392,"This honestly was a pretty good game. The flow of the controls felt nice, as well as other mechanics of the game. The story and idea was also quite interesting as i wanted to press on through the game. Now with that said, there are somethings to take into consideration about this game also. I won't complain about the voice acting critically because, hey, I got for what i paid for. It's not that it was bad, but the cuts sounding like some parts were read line by line instead of flowing into on another was a bit of an issue. but nothing to complain about really. Another one was some animations, but hey, as a early gaming company who worked on this, I would say they did quite a good job for the rest. Now we get into what really gave me a little bit of an issue, and that was the grapple mechanic. one of the particular levels has a bit of an issue with hit detection when I aimed at a specific point. I believe this was the 4th level that this happen, and this occured twice. I was able to make it by the skin of my teeth and high percision shots and good timing. even so, it indicates that you can aim there when you can't really hit it. All of that aside, the game itself is quite good. The story is short, but that's the charm of it due to how the story is portrayed. (forgive me if this all sounds like riddles, but i'm trying not to spoil any levels or story parts). The characters are enjoyable enough. The ending threw my thoughts out the window with how it played out.

 All in all, I would rate this a 8.5/10

pros:
- good graphics and design
- nice hidden messages and secrets
- nice free flow like control
- a good story with a good amount of challenge to the game also.

cons:
- (minor) the cuts between sentences during dialogue.
- some areas need a bit of a fix in where the grapple mechanic works. (mainly level 4)
- animations of some actions of character such as the walk cycle. (example: maybe give them a bit more of a animate presence, like glancing at the main character now and then, but i won't hold that against this)"
14393,Short and sweet with very nice movement mechanics.
14394,"Sehr sehr nett gemacht. Etwas kurz. Aber vom Spielmechanismus her fantastisch. Fühlt sich ein wenig wie Portal an, aber doch ganz anders."
14395,"A Story About My Uncle is an incredibly enjoyable experience that is sure not to disappoint those who are fans of unique and well-polished experiences. First-person platforming isn’t everyone’s cup of tea, but for those who enjoy it will certainly find something very special indeed as the movement mechanics are fluent and well-polished, although the rocket boots were the only mechanic I really had any issue with, but its usage is fairly limited so it wasn’t a huge concern. The levels are well designed and the world is simply stunning. A Story About My Uncle is one of a few games I whole heartedly recommend that everyone tries.

https://www.youtube.com/watch?v=ryitlsXq-6c

Summary:
+ Movement system is incredibly fun and well-polished.
+ Beautiful world design and environments. 
+ Well thought-out level design.
+ Charming and engaging narrative.
- Rocket boots feel “thrown in”.
- Texture quality varies substantially."
14396,"Nice game, but much too short - first run finished in 2 hrs. I'd advise buying it on sale."
14397,"A mixture of narrative game and platformer, the platformer part is fun but the storytelling is kind of flat.
I beat it in 3 hours, so actually it's not a long game.
The graphic is amazing as an indie game, except for the character mods.
The story itself is not that fun, and the storytelling doesn't create strong moods. But it's a nice try.
The levels are challenging, but the difficulty is not disgusting at all.
And... I think it's way too complicated to be a bedtime story for a kid.
7/10, I do recommend it for it's a nice try of mixing narrative game and platformer up."
14398,"The good - Settings look beautiful, platforming has its moments, collectibles require full exploration and then some (a plus for me because im tired of games handing all their stuff out, coincidentally, I had the most fun platforming when I was going for collectibles)

The In-between - Voice acting has its moments just like everything else, the accents can be ridiculously heavy at times and the translation messed up, if thats what they were going for then they hit the nail on the head, otherwise....), 'Immersive' gameplay, the fact that it is a bed time story and you cant die or have any death animation does take away from the feeling of imminent danger when you are leaping through the air, but there were alot of neat touches they added to counter it, which is nice

The bad - Platforming isnt platforming really (the platforming is clunky, in a way I cannot find the words to describe, not that its really bad, just, something is off and I can't put my finger on it except for the fact that it didnt feel like a coherent and enjoyable experience), character models are ugly (I'm sorry, but they really are :C )

The ugly - The game is extremely short and can easily be finished within an hour to 2 hours if you dont stop for collectibles, as has been said before, even if you do, it adds about an hour to the gameplay, for the pricepoint ( and i bought it on sale at $12). I do not think it is worth your investment for the pricing on it and as a special note to that statement, here is why, it is because not only is the game short, but the filler content in  it to make the experience seem more lasting gets boring extremely quickly and is used pretty much as soon as you get to sky gardens and the ice cave

Do I look forward to seeing more games from the developer? Yes, bump up the content and production quality, and I would buy another game from them

Should you buy this game? If you plan on speedrunning it, or it is on sale for under $8 then yes, otherwise, I would not recommend the investment"
14399,"At first I was slightly sceptical, but when I tried it out, my mind was utterly blown to shreds. The levels are simply beautiful, yet can be a real challange. If you let go of your grapple, or use your rocket boots too early, you'll miss the platform or your next grapple target. So your mental calculations must be precise, lest you fall into the abyss below. The story telling is another thing I love, there are none of those pesky ""flashbacks"" or ""flashforwads"" you'd expect from something like this, its just a very smooth game all round. One I'd enjoy for manny years to come."
14400,"An excellent game and a must play for all those who enjoy a good platformer. Although the game is fairly short it makes up for it with good story, good platforming and an awesome world to travel through.

While the game starts of easy enough towards the end it begins to ramp up the difficulty quite a bit, although experienced gamers probably still won't find a huge amount of challenge.

The games main drawback is that sometimes it is difficult to find out why you failed a jump as for all intents and purposes it seems like you timed everything correctly.

The only other negative in the game is the voice acting, although the acting itself is good the actors mispeak some of their lines which can break immersion slightly.

Overall, an enjoyable game and well worth the purchase, but if you don't like platforming this game isn't likely to convert you."
14401,Ok. So I just finished this game and all i have to say is WOW. The story is so amazing and the chracters are loveable and enjoyabe. The only thing I was not happy about was the amount of content that it had. I went through the story in about 3 and a half hours. So lets cut to the chase. Just buy this game for $12.00 its worth it trust me.
14402,"Update: Beat the game. 2.5hrs...for the price, not worth it. Imagine going to a theme park as an 8year old, having a really fun time, within 2.5 hours your parents say it's time to leave. That just about summarizes my experience with this game. They told me what all the rides are like and I was expected to just accept it. It was a fun game up until the end. There should have been at least another half an hour worth of content (without providing spoilers).

Cons:
- Models almost seem like they were developed for the Xbox; and
- Script is simplistic and voice-overs are awkward at times (Odd pauses and tone changes).
- Game ends abruptly

Pros:
- Environments are fantastic;
- Neat story-line concept;
- The game is challenging; and
- Movement is synergistic.

I'd wait for it to go on sale."
14403,magic
14404,"This game is beautiful. I enjoy ambient games, but this one was really well done. The only problem I had was, near the ending, there was a part that was pracitically impossible. Either way, it has a great plot and beautiful scenery."
14405,"this game is absolutly amazing, the feeling you get when you swing from platform to platform is amazing, this is a must have for every gamer. i cant stop screaming yaaaahhhooo at the tv everytime im in the air."
14406,"tl;dr- is rly gud, buy dis gaem

Plain and simple, I loved it. The game is a fantastic first person platformer.

Now, I know what you're thinking: ""But first person platformers are usually awful! They're hard to control and land, and in general don't feel as good as sidescrollers!""

This game blows that assumption out of the water. The controls feel great, the atmosphere feels great, and the ability to move around freely feels great!

Overall, the game starts out with a bit of a Portal-meets-Dear-Esther vibe, in that it starts out with a paced narrative in a beautiful world, which follows through seamlessly into the actual puzzle game where you use some out-of-this-world technology to think quickly in ways you hadn't thought to before, allowing 

The game does have a few issues here and there. First of all, there is a small problem with depth perception. Granted, that's going to happen in a first person platformer, but sometimes all it does is net frustration. Then again, that does tend to happen more often than not in a puzzle game designed to legitimately challenge you. In the end, that frustration can lead to some wonderful moments of, ""Oh thank god I finally got that.""

However, one MAJOR issue I have with this game was one point where I had just barely almost made it to the next platform before falling off. The game shoved a hint in my face, then cheated me onto the ledge. I understand why they might do that, but I felt cheated in that the game basically took the controller from me and said, ""Okay, we'll just spawn you there."" I didn't feel that I earned it.

Another issue ends up being character design. Some of the characters feel... awkward. While this is reasonable seeing as what they are (you'll understand), they didn't feel like living characters in a real world; they felt like VIDEO GAME NPC #37. Especially the few ended up talking to you, whose heads would spin around in order to keep their eyes on you, their necks snapping back and forth should you walk behind them. Granted, you could have it a number of other ways, all with their own flaws, but it takes you out of the experience of the game when that happens. Of course, the exception to this is the character Maddie; it felt like the developers spent time and effort in animating her every expression and motion, and she felt much more alive than any other character.

The attitude the game takes towards you wavers as well. In the beginning the game is chocked with wonderful experiences and delightful gameplay, but about halfway through, I felt the game calling back to my early childhood games, where, if you were lost, the game would whistle at you and point you in the right direction. Simply put, I felt like I was stuck in a game intended for children 8-12. I would have been fine with that, had the game decided to stick with that emotion; the challenge of the game seems higher than that needed for an 8-12 year-old child. Maybe I'm just overestimating the skill required to play this game, or underestimating the skill of a kid, but the two just don't feel like they match up. (Or maybe I'm just bad at vidya gaemz.)

Despite all of this, the game does do what's most important for a game to do: Introduce a skill/challenge, teach you how to use/overcome that skill/challenge, then apply that skill/ability/challenge to future situations in combination with the previous skills/challenges.

*SPOILERS AHEAD*

--This section touches a bit more on what I found wrong with the game, but requires describing aspects of the game that would be considered spoilers. You have been warned.--

When I had mentioned depth perception being a problem, I also had issues with the grappling hook. Sometimes, something would seem close enough to grapple, but the crosshair wouldn't light, meaning that you have to restart and try again, because maybe you just weren't close enough, or maybe you're going for the wrong rock entirely. A perfect example is the area just after  you leave the village: you head out, and jump across to some huge rock. You attempt to grapple it over and over, and for whatever reason, your crosshair won't like up, and won't hit it. You figure, ""Oh, that must just be the problem with the distance."" However, later on, you come across a rock which is undeniably further than the aforementioned one, and yet the crosshair lights up when aimed over it. It could have just been a matter of perspective, but over all, it tended to confuse me.

Again, the characters seem awkward. I understand, they're frog-people, but... if you're going to do that, do it right. Maddie was perfect, in that she appeared significantly inhuman, but still behaved in very human ways. At no point did I think, ""Oh, she's just an NPC integral to the plot."" Every moment I was with her, she felt alive and existant. She felt like a person! In contrast, almost every one of the villagers felt... dead. Sure, they were whistling, they were dancing around, they were lounging, but all in all, they didn't feel alive.

Despite all of this, the game still feels fantastic. When you're swinging flawlessly from rock to rock, when you take a huge leap and get a resounding ""THUD!"" on landing, when you climb your way around the map with every tool you have, you feel... free."
14407,"If you like Portal, and you like Spider-man, you'll love this game. Once you get the swinging mechanic down, there's nothing more satisfying than hitting your mark on the first try. Indie feel and terrible voice acting, but regardless I can't wait to find out more about this story, too. Recommended, especially for the price."
14408,fun parkour game
14409,"[b]Scroll to bottom for final verdict[/b]
A Story About My Uncle is a first-person adventure platformer. The main gameplay involes using your grapple hook, power jump and rocket boots to advance through the level. The gameplay feels very fluid and smooth, and sometimes even challenging. The grapple hook is my favorite game mechanic in ASAMU because it feels amazing to zip through the air grappling from rock to rock, but it only has up to three uses before landing on the ground. The limited amout of uses creates another challenge for the player, where you must strategize how you will get to the other floating island before running out of charges. Most of the time this is easy to see where your grapple makes a mark on everything you hook on to, so you're able to see how your uncle made it across because of his marks on floating rocks. The power jump is exactly what it says, it gives you a very powerful jump. Combined with the sprint key, you're able to shoot out very far. The rocket boots don't feel very powerful to me, but they're useful nevertheless. 

The story revoles around you, a father, telling your daughter a bedtime story. You tell a story of your uncle Fred and his adventures and how you always wanted to be just like him. You stumble into his house hoping he is home when you find an adventure suit, custom made for you but your uncle never told you about it. It seems that he wanted you to find out yourself. You strap it on and it's equipted with a grapple hook and power boots. You enter his gigantic 'garbage disposal' and you're shot into the sky, leading you to an unknown world. Naturally, you feel ready for the adventure, and continue moving through this strange world with one misson: find Uncle Fred. The story seems a little cliche, where you need to go out on this big adventure to find someone, but it's not horrible, it's quite alright.

The game includes no violence and no action, but it is better that way. The game focuses on the gameplay and narrative. As your progress through the world, you narrate what you saw and what happened. The game is very beautiful, with the textures very high resolution and the enviroments are mind blowing. Overall, the graphics are amazing, besides the people. The characters looks outdated the their animations are a bit strange. The audio is fantastic as well. The music always fits the athmosphere, ambient noises are soft and charming, and the landing sound is great. Another thing though, the voice acting isn't the greatest. You can tell the VA's first language wasn't English, but it's all right. The father and daughters voice acting is the best of the bunch. Maddie's is strange.

[b]FINAL VERDICT[/b]
While the graphics and gameplay are great, the story and voice acting falls behind just a little bit, but what are you going to expect from a company's first game?
[b]8/10[/b]"
14410,Short but sweet.  A great first person platforming experience.  Had a lot of fun with it.
14411,"Beautiful world, interesting story, smooth mechanics. What else could you ask for? 

I actually ended up finishing this game in one sitting. Exactly two hours. But I enjoyed every minute.

One thing I wish this game had was a longer story mode... as with a lot of games these days. Anyways, I think Gone North and Coffee Stain aced the futuristic excitment of discovering something new.

Definitely purchase this game while its on sale. :)"
14412,"A game with the depth and beauty, only matched by its childlike art and form. It brings back memories of old stories and tales from our childhoods, yet brings the difficulty and challenge adults crave. With a very unique playstyle and form, this game brings back nostalgiac memories of times past..."
14413,"While short, as a debut from Gone North Games, this is a fantastic indie game. It has a simple yet touching story and the platforming mechanics of running, jumping and using the grappling hook and rocket boots are simple yet effective. This is what makes a very fun and immersive exploration game. The level design is great, and the art direction is fantastic, with abstract and fantastical levels. I hope that the success of A Story About My Uncle brings more titles from Gone North Games, which I await with anticipation!"
14414,Laser Spiderman/Superman simulator
14415,Game is worth it's prize. Also had great fun completing this game and searching for secrets / easter eggs.
14416,Interesting little game. Definately worth a few hours of your time.
14417,"Well worth getting. Maybe not the most polished game out there, but fricking hell its fun and engaging to play. What was supposed to be half an hour playthrough turned quickly into two hours or more. 
Would recommend!"
14418,"Awesome Game..
its a great story driven with alot of platforming involved.

from what i played so far i noticed the game has changed alot since its early prototype from back in 2012 aswell.
"
14419,"Unique, first person, fantasy adventure platformer. Narrated by our older self we live the story which we tell our daughter one night when our uncle Fred went missing. Que in the Pandora like world (from Avatar!) in which we traverse to find him, discovering new things people and lore along the way. Visual masterpiece given its style of graphics, design is  gorgeous. This non violent game is suitable for all. I'm starting a series on ths game and invite everyone along! - Check out my video on the demo to see how far its came! - Search for 'Zinthus game' Thanks!

Link below for frist video -

https://www.youtube.com/watch?v=EocIgaergrE"
14420,The story and gameplay is unbelivebly good
14421,"Story is whatever, NPC models are meh, NPC animations are stiff, voice acting is bleh.

NONE OF THAT SHIT MATTERS. THE GAMEPLAY IS FUCKING AMAZING AND THE ENVIRONMENTS ARE GODDAMNED BEAUTIFUL, AND THE AMBIENT SOUNDTRACK IS CHILL AS SHIT. BUY THIS GAME."
14422,"Out of nowhere, this little gem comes along. It’s a very short, but fun parkour game set around using a grapple hook to swing through gorgeous environments. Buy it!"
14423,"you are a apurture science version of spiderman who went to the world of avatar to tail bang some blue things but instead find uncle ben is there and you have to find him.
10/10 would bang"
14424,"This game was amazing. I was a bit short, but I think it was well worth the money."
14425,"An excellent puzzle game with breathtaking atmosphere and beautiful visuals. In less than 3 hours, it tells a poignant story of a boy's search for his uncle, narrated by the boy to his daughter many years later. Most of the characters are not present for long, but you genuinely come to care about them and feel sad when they leave. I would recommend this game to anyone and everyone."
14426,"Fantastic Game!  Extremely well thought out story line and gameplay mechanics!  I highly recommend this to anybody looking for an inexpensive game that forces you to think a little bit.  It will sort of remind you of Portal, and maybe a little bit of Spider-Man, all wrapped up in an Alice in Wonderland type world.  I hope to see more from this company in the future!"
14427,"This is a fantastic short story with amazing mechanics and extremely high replay value. While this is a very short title, it is still very much worth the money. If you enjoy FPS games or parkour games with great stories and awsome voice acting you will definantly like this game. Also there are frog people. 10/10"
14428,"The first few minutes of the game left me speachless. You play the part of a boy looking for his uncle Fred in a world where rocks float and friendly frog people exist.
Beautiful surroundings, amazing attention to details, relaxing music, great gameplay feel.
No violence, just jumping, running, grapling, at either fast speed or you can take it slow if you want.
I really really love the fact that you always know where to go, what to do. And if you can't see the solution, make the leap of faith and the solution will be there for you to ""grab on to"".

I was running through the frog people's village and in the path there were two distinct beautiful flower pots, which even if they were randomly generated by some level editor constructor, the complexity of the objects I mean, someone actually thought it was a good idea to put them there. I could have just ran right past them, but I stopped and stared for about three minutes, I kid you not, nostalgically appreciating the attention to details. 

This is the best first person, adventure, single player, casual game I have ever played, by far.
I wish could think of a negative aspect of the game, but simply can't, there is none.

Can't wait to see what these guys come up with next. Great job guys!"
14429,"This game is an absolute work of art.  The atmophere is amazing, the music is nice, and the plot is fantastic.  The gameplay is also fun for a game without combat.  A great escape and a game I would definitely recommend if you want something different for a few hours."
14430,"The Good: All the travel mechanics this game is based arround are quite fun. You run fast, jump high and swing from place to place like spiderman.

The Bad: Dialogue is flat and boring, and worst of all there is quite a bit of it for a game of this type.

The Ugly: When you trigger events you lose all of The Good (you are forced to walk, slowly), and are forced to suffer The Bad.

As it stands I have no plans of replaying any of this on account of The Ugly ""feature""."
14431,"Good Game, Beautiful Scenery, Short Game."
14432,"Awesome fun! Great scenary fun platforming, interesting narrative. Voice acting could be a litte better and the music could be a bit better as well. Worth the money!"
14433,I saw a trailer of it on youtube so yesterday i bought it Great game if you want a mirror's edge game with grappling hooks i would suggest this game 10/10
14434,"Great moments ^^ very pretty game, worth it."
14435,"A very fun game, but I had some issues. First, it's short. It took me about 3 hours of gameplay tops to complete the whole thing.  There's not much more to say on that. Second is the gameplay. While the mechanics were great and gameplay was often fluid, it was very repetetive and tedious. Third and in my opinion, most important is the story. The game is called A STORY About my Uncle, and the story was lazy at best. The world that Coffee Stain created for this game is beautiful and incredibly atmospheric, and you can tell that there is a lot going on lore-wise. But the game doesn't elaborate on any of that. There is so much that is just so unexplained. Then there's the narration. The game tried to tell the story as a father telling his daughter a bed time story. Cute idea, and the basis for the whole game, but was executed poorly. As in, he hardly spoke. I think a Bastion-esque narration would have made a lot more sense here. And the actual story progression kinda sucks, but I feel it would have been better if the game was longer, as there would have been more character development, plot, etc;. 

Pros
Fun gameplay
Intuitive mechanics
Beautiful/Atmospheric world

Cons
Repetetive
Short
Lazy story
Boring characters

I recommend this game, but wait for it to go on sale, as the $12.99 pricetag (even discounted to $11.69 for me) is a bit high for what you are getting."
14436,Amazing game really really well done very nice to play looks great at has a good feel to the the controls *i used a controller* the  grappling hook is awesome and all the paths and routes you can take are really fun especially if you run and grapple everything fluently. it gives a massive sense of accomplishment when your about to fall and you pull it back at the last second. the narration and story are really nicely done and the music is very good and calming although it does lack a bit of the old epic running music at some points but its still nice to listen to. 8/10  buy it now and play it takes around maybe 2 - 5 hours depending on if you look at the beautiful world as much as i did :P
14437,"Although the game is fun with tight controls and a pretty world, it is too short. If the game was maybe $5 instead it would be worth the buy. I suggest playing the game but only when it goes on sale."
14438,"I'm usually really skeptical when it comes to platformers, there's rarely anything new thrown into the mix which makes each and every other platformer have the same feel about it. 
This game isn't like other platformers though and I mean that in the best of ways. The core mecanic is the same as other platformers, traveling from point A to point B, but the feeling of adventure and freedom while doing this simply sticks out from all the other platformers. 
The tools you get to proceed makes you soar through the air in different kinds of ways, making for a great flow and it makes you feel really free in this amazing world. Add a cozy story, hidden collectibles, a nice chunk of achievements and beautiful music that always hit the right spot and you've got this amazing gem of a game."
14439,"it was a great game good graphics few glitches and almost no bugs, but it was missing some stuff, it was a very short game, bad storyline, and the whole game just seemed the same in each part. over all i would give it a 7/10. (and the only reason i bought it was because it looked good and had a discount at the time) In my opionion i woudnt buy it if i didnt have much money but if i did definatly buy it :D"
14440,"This is poetry. This is a fantastic world open to you. This game is finished in a bit less than 2 hours but, to be honnest, it's one of the best 2 hours I've ever lived in a game. Thanks for this. Awesome."
14441,"I love this game. It has a brilliant story to it, and the layouts of levels are absolutely amazing.
It's not a very long game, but I do have my fingers crossed that there will be some sort of sequel, or maybe DLC... I love this game so much!

It took me 3 hours and 11 minutes to complete in total while streaming, but I'm definately gonna play this off-stream at times. It's really enjoyable.

Perhaps custom stories would be a good idea for this game? I'd like to see that.
9/10 score for this game!
Great job Gone North Games!"
14442,"This game is really fun. I've completed the story to it and have to say it was just amazing. If you're a fan of first person games like Mirrors Edge or Portal, or love jumper mods from Call of Duty. You're really gonna enjoy this. Flying throught he air with the grapple and the ability to jump great distances makes this feel like a futuristic pakour game. The graphics are up to par and the story is great as well, there is also a Time Trial mode which is really fun, and aggravating, haha. I highly reccomend this game. Even after I've completed it, I'm still playing it. 
gg North Face Games

I've also made a video review if you're interested in watching. 
https://www.youtube.com/watch?v=n2AA-iJpScA"
14443,Most beautiful bedtime-story ever!
14444,This game is amazing. As a previous reviewer mentioned the dialogue is forced is some areas but that is my only negative. I love the music and I hope this gets the same treatment as Portal. I hope this game sells well and they do a sequel that is much longer. Funnest game I have played in a long time. All the great stuff has already been written. Buy it to support and original idea.
14445,All im going to say is this game had me crying by the end of it. This is one of the best story based games i have played. I highly recomend it.
14446,You can turn on goat mode. 11/10
14447,"A great game that does well in all aspects. The platforming is fun and enjoyable, the story interesting and well told and the in-game exploration is great with tons of small secrets to find. Besides gameplay the visuals and sounds and both amazing to look at and to hear. An overall fantastic game, definitely worth your money and time."
14448,This game is amazingly awesome. The game's difficulty is offset by it's stunning visuals making it hard to put down.
14449,"A Story About My Uncle is a game about a kid who sets on to find his lost uncle. He finds one of his uncle's inventions, a suit that protects him from fall damage and alllows for powered jumps and comes with a grappling hook that allows him to reach great distances and higher places. Using this suit, he follow his uncle's steps unto a wonderful hidden world.

The gameplay is very fluid and smooth, and I would say that is a mix between Mirror's Edge and Bionic Commando. The game continuously introduces new mechanics/power-ups throughout the game(like a rocket-powered boost), keeping the experience fresh, and it gets more and more challenging as it goes(but not too much), keeping up a good pacing between challenge, the introdution of new mechanics and the getting used to those mechanics.

The art direction is great, beautiful scenery and atmosphere. Great sights to check out.

The story is told as a bedtime story, narrated by the nephew of the ""Uncle"" to his daughter. It can feel somewhat rushed, with some things happening with almost no lead-up to that outcome. However, In general, it entertains well, there are some side characters that add up some variation to the narrative and keep it interesting.


Easily one of my GOTYs of this year. 8.8/10"
14450,Best game I've played in a while!
14451,"Awesome 3D fps puzzler from the creators of Goat Simulator. Landscapes reminded me of Myst, but the cool powers you get reminded me a bit of Portal."
14452,"THIS IS AMAZING BUY IT NOW 





OR ESLE
"
14453,"A game based solely around platforming. Where the platforming is terrible.

That about sums up this game. Which is unfortunate.

When I saw this game I had visions of zooming through levels at high speeds. Never slowing down. Letting momentum carry me from one platforming challenge to the next. 

If this is what you're looking for here, look elsewhere. 

The levels are designed as a multitude of platforming puzzles. So after each puzzle you need to slam on the breaks, stop and observe, and then getting going once more. Moreover, there is no turning while grappling. So no spider man style swinging. Once you begin pulling yourself along using the grapple, its a straight shot only.

Never before have I seen so many systems in a game that scream player freedom, so hampered by level design and bad controls in order to immediately limit that freedom. The game is creative and different and the world unique. I like those facets of the game.

But the controls and level design conspire to frustrate any sense of fun one might have derived from the platforming."
14454,"A Story About My Uncle, pros & cons.

Pros :
- Amazing graphics!
- Great movement system, all aspects of grappling, boosting just work so well!
- A very peaceful game, something to relax.
- Amazing ebb & flow.

Cons :
- A very short game for 12€
- Rushed story
- Lack of interaction with village characters (I think it would add some spice to the game)
- A companion who spams you with ""Hey! Hey! Over here!"" until you reach her. ( HEY! LISTEN! )
- Game builds affection between main character and a companion in less than 2 hours. 
- Some dialogues tend to be a bit dull.

The game looks great, movement features work wonders and there is no trouble in finding the correct path, good map planning. However, the game is simply too short, I feel like a lot of content could have been added. More topics should have been explained and developed. Game feels rushed when it comes to story : beginning of the story seems fine but its later execution went poorly.

The point is, it would be fantastic if the game was cheaper or longer (or both). Get it during cool sales  so you can have a proper length to price scaling. Otherwise, a game worth playing."
14455,Phalanx takes a look at a first-person platformer from new studio Gone North Games. - http://youtu.be/HX1pHzK0H9o
14456,"Very good game, worth the money"
14457,"https://www.youtube.com/watch?v=uBdhoSd0FjE

A Story About My Uncle is a relaxing game. It's simple, most of the times easy. At the same time provides a very imaginative and beautiful world. I finished it in about 4 hours while trying to find most collectables.

I really enjoyed the beam customization at the end ;)"
14458,"The game itself will make you rage for hours on end. But thankfully there are constant check points the controls are easy to learn and it teaches you them bit a nice hand holding tutorial at the start. The music is great, the graphics amazing all it all it is a truly great game I recommend it to anyone despite knowing I spent a few hours raging.
https://www.youtube.com/watch?v=ETsY28XdCjc [url=Gamers-Haven.org]Gamers-Haven[/url]"
14459,"It was an interesting concept, just poorly executed and too linear for my tastes. It’s just too rough around the edges, literally if you’re talking about NPCs. Currently I don’t believe the game is worth over $10 USD, so I would wait for a sale or price drop (I’d give it a 6/10 if it were under $10). I think if they attempt another game with similar mechanics, they have a great chance, assuming the story falls into place.

Read the full review here: http://www.crypticgames.com/reviews/2014/05/a-story-about-my-uncle-review/"
14460,"0/10 can't see my own feet

Besides that, its pretty cool

You can see the first 3 levels here
https://www.youtube.com/watch?v=DvHs4lQMUOk"
